Retailer_State_Pair,Sample_Count,Optimal_Order_Up_To_Level
"[6, 4, 1, 6, 1]",10,99.3071
"[6, 4, 1, 6, 2]",11,110.3257
"[6, 4, 1, 6, 3]",17,101.9130
"[6, 4, 1, 6, 4]",9,105.0731
"[6, 4, 1, 6, 5]",18,272.4162
"[6, 4, 1, 6, 6]",4,262.6497
"[6, 4, 1, 7, 0]",4,119.1012
"[6, 4, 1, 7, 1]",1,91.2992
"[6, 4, 1, 7, 2]",5,119.9221
"[6, 4, 1, 7, 3]",2,99.4953
"[6, 4, 1, 7, 4]",1,91.7658
"[6, 4, 1, 7, 5]",2,290.2379
"[6, 4, 1, 8, 2]",1,88.1518
"[6, 4, 2, 0, 0]",31,19.7892
"[6, 4, 2, 0, 1]",17,20.0995
"[6, 4, 2, 0, 2]",32,20.9225
"[6, 4, 2, 0, 3]",29,19.9535
"[6, 4, 2, 0, 4]",29,23.2263
"[6, 4, 2, 0, 5]",34,176.0588
"[6, 4, 2, 0, 6]",15,199.1732
"[6, 4, 2, 0, 7]",2,204.6036
"[6, 4, 2, 1, 0]",24,22.1136
"[6, 4, 2, 1, 1]",26,11.8938
"[6, 4, 2, 1, 2]",34,12.6379
"[6, 4, 2, 1, 3]",20,20.5277
"[6, 4, 2, 1, 4]",26,30.5220
"[6, 4, 2, 1, 5]",24,181.2286
"[6, 4, 2, 1, 6]",12,182.3442
"[6, 4, 2, 2, 0]",30,12.0599
"[6, 4, 2, 2, 1]",34,31.0934
"[6, 4, 2, 2, 2]",24,30.8213
"[6, 4, 2, 2, 3]",19,21.7001
"[6, 4, 2, 2, 4]",25,31.1931
"[6, 4, 2, 2, 5]",28,191.6580
"[6, 4, 2, 2, 6]",15,184.9524
"[6, 4, 2, 3, 0]",39,13.0048
"[6, 4, 2, 3, 1]",26,11.6047
"[6, 4, 2, 3, 2]",23,11.3161
"[6, 4, 2, 3, 3]",30,20.0653
"[6, 4, 2, 3, 4]",28,21.6840
"[6, 4, 2, 3, 5]",37,174.9023
"[6, 4, 2, 3, 6]",12,192.9249
"[6, 4, 2, 4, 0]",26,30.0152
"[6, 4, 2, 4, 1]",22,12.3188
"[6, 4, 2, 4, 2]",31,31.5771
"[6, 4, 2, 4, 3]",19,31.5440
"[6, 4, 2, 4, 4]",33,32.0481
"[6, 4, 2, 4, 5]",20,183.0497
"[6, 4, 2, 4, 6]",15,196.1543
"[6, 4, 2, 5, 0]",33,97.7626
"[6, 4, 2, 5, 1]",27,93.3495
"[6, 4, 2, 5, 2]",24,89.1418
"[6, 4, 2, 5, 3]",21,88.3727
"[6, 4, 2, 5, 4]",30,98.7121
"[6, 4, 2, 5, 5]",24,240.0201
"[6, 4, 2, 5, 6]",13,271.1628
"[6, 4, 2, 5, 7]",2,267.5698
"[6, 4, 2, 6, 0]",16,101.3795
"[6, 4, 2, 6, 1]",13,105.3407
"[6, 4, 2, 6, 2]",14,107.8385
"[6, 4, 2, 6, 3]",7,109.7320
"[6, 4, 2, 6, 4]",10,103.2600
"[6, 4, 2, 6, 5]",23,249.7332
"[6, 4, 2, 6, 6]",10,273.5925
"[6, 4, 2, 7, 1]",2,97.3333
"[6, 4, 2, 7, 3]",4,121.8885
"[6, 4, 2, 7, 4]",1,83.8563
"[6, 4, 2, 7, 5]",2,101.0546
"[6, 4, 2, 7, 6]",1,286.8871
"[6, 4, 3, 0, 0]",25,19.9596
"[6, 4, 3, 0, 1]",29,29.7550
"[6, 4, 3, 0, 2]",35,30.7382
"[6, 4, 3, 0, 3]",28,12.4681
"[6, 4, 3, 0, 4]",27,31.6578
"[6, 4, 3, 0, 5]",21,169.1761
"[6, 4, 3, 0, 6]",11,202.8092
"[6, 4, 3, 0, 7]",1,200.2363
"[6, 4, 3, 1, 0]",27,11.5955
"[6, 4, 3, 1, 1]",33,19.3716
"[6, 4, 3, 1, 2]",29,30.9261
"[6, 4, 3, 1, 3]",19,30.0524
"[6, 4, 3, 1, 4]",26,12.8529
"[6, 4, 3, 1, 5]",21,174.3038
"[6, 4, 3, 1, 6]",9,215.0254
"[6, 4, 3, 1, 7]",1,208.5641
"[6, 4, 3, 2, 0]",35,22.4136
"[6, 4, 3, 2, 1]",34,11.3412
"[6, 4, 3, 2, 2]",30,13.5357
"[6, 4, 3, 2, 3]",25,19.7300
"[6, 4, 3, 2, 4]",28,22.8013
"[6, 4, 3, 2, 5]",23,179.1062
"[6, 4, 3, 2, 6]",14,206.2873
"[6, 4, 3, 3, 0]",31,19.4415
"[6, 4, 3, 3, 1]",29,30.3509
"[6, 4, 3, 3, 2]",32,11.6601
"[6, 4, 3, 3, 3]",18,20.4524
"[6, 4, 3, 3, 4]",28,12.7341
"[6, 4, 3, 3, 5]",29,176.5282
"[6, 4, 3, 3, 6]",15,185.6313
"[6, 4, 3, 4, 0]",23,12.5142
"[6, 4, 3, 4, 1]",23,20.1797
"[6, 4, 3, 4, 2]",29,19.6942
"[6, 4, 3, 4, 3]",25,11.5162
"[6, 4, 3, 4, 4]",23,23.3454
"[6, 4, 3, 4, 5]",27,185.9438
"[6, 4, 3, 4, 6]",16,203.1056
"[6, 4, 3, 4, 7]",3,220.9485
"[6, 4, 3, 5, 0]",22,86.9316
"[6, 4, 3, 5, 1]",26,92.7238
"[6, 4, 3, 5, 2]",36,96.5270
"[6, 4, 3, 5, 3]",35,94.7064
"[6, 4, 3, 5, 4]",29,96.2932
"[6, 4, 3, 5, 5]",16,258.6656
"[6, 4, 3, 5, 6]",7,269.2578
"[6, 4, 3, 5, 7]",2,272.7969
"[6, 4, 3, 6, 0]",10,101.8245
"[6, 4, 3, 6, 1]",15,95.8276
"[6, 4, 3, 6, 2]",14,102.7402
"[6, 4, 3, 6, 3]",8,96.8360
"[6, 4, 3, 6, 4]",15,100.7278
"[6, 4, 3, 6, 5]",8,256.3307
"[6, 4, 3, 6, 6]",5,257.5349
"[6, 4, 3, 6, 7]",2,261.4333
"[6, 4, 3, 7, 0]",1,102.2014
"[6, 4, 3, 7, 1]",1,117.9976
"[6, 4, 3, 7, 2]",2,99.2422
"[6, 4, 3, 7, 3]",1,103.7322
"[6, 4, 3, 7, 4]",1,100.1014
"[6, 4, 3, 7, 5]",1,257.8312
"[6, 4, 3, 8, 4]",1,96.4879
"[6, 4, 4, 0, 0]",31,32.4047
"[6, 4, 4, 0, 1]",24,31.4791
"[6, 4, 4, 0, 2]",28,25.9320
"[6, 4, 4, 0, 3]",24,37.5338
"[6, 4, 4, 0, 4]",29,33.9798
"[6, 4, 4, 0, 5]",29,191.1887
"[6, 4, 4, 0, 6]",16,194.0342
"[6, 4, 4, 1, 0]",28,32.6962
"[6, 4, 4, 1, 1]",21,12.2491
"[6, 4, 4, 1, 2]",25,31.6250
"[6, 4, 4, 1, 3]",25,43.9381
"[6, 4, 4, 1, 4]",30,20.6513
"[6, 4, 4, 1, 5]",27,177.5552
"[6, 4, 4, 1, 6]",10,202.2336
"[6, 4, 4, 1, 7]",1,180.9416
"[6, 4, 4, 2, 0]",26,21.0455
"[6, 4, 4, 2, 1]",30,21.5970
"[6, 4, 4, 2, 2]",23,39.0599
"[6, 4, 4, 2, 3]",16,44.8947
"[6, 4, 4, 2, 4]",20,32.8371
"[6, 4, 4, 2, 5]",22,190.3957
"[6, 4, 4, 2, 6]",11,191.2979
"[6, 4, 4, 2, 7]",1,217.9593
"[6, 4, 4, 3, 0]",25,31.3625
"[6, 4, 4, 3, 1]",25,30.8868
"[6, 4, 4, 3, 2]",15,30.0446
"[6, 4, 4, 3, 3]",25,12.4662
"[6, 4, 4, 3, 4]",16,29.8344
"[6, 4, 4, 3, 5]",20,184.5552
"[6, 4, 4, 3, 6]",14,229.8498
"[6, 4, 4, 4, 0]",32,32.5523
"[6, 4, 4, 4, 1]",20,19.3915
"[6, 4, 4, 4, 2]",36,32.0845
"[6, 4, 4, 4, 3]",29,40.2086
"[6, 4, 4, 4, 4]",28,51.9361
"[6, 4, 4, 4, 5]",22,189.8372
"[6, 4, 4, 4, 6]",15,189.2378
"[6, 4, 4, 4, 7]",1,200.0882
"[6, 4, 4, 5, 0]",22,96.3975
"[6, 4, 4, 5, 1]",23,92.6113
"[6, 4, 4, 5, 2]",29,92.0236
"[6, 4, 4, 5, 3]",26,108.2862
"[6, 4, 4, 5, 4]",24,106.0401
"[6, 4, 4, 5, 5]",28,193.4186
"[6, 4, 4, 5, 6]",10,266.7172
"[6, 4, 4, 5, 7]",1,275.7173
"[6, 4, 4, 6, 0]",12,122.1713
"[6, 4, 4, 6, 1]",12,99.5474
"[6, 4, 4, 6, 2]",18,112.3761
"[6, 4, 4, 6, 3]",12,125.6837
"[6, 4, 4, 6, 4]",20,116.2109
"[6, 4, 4, 6, 5]",9,260.4365
"[6, 4, 4, 6, 6]",8,262.3761
"[6, 4, 4, 6, 7]",1,328.5995
"[6, 4, 4, 7, 0]",2,94.2801
"[6, 4, 4, 7, 1]",2,89.2159
"[6, 4, 4, 7, 2]",5,89.8494
"[6, 4, 4, 7, 3]",3,97.6175
"[6, 4, 4, 7, 4]",2,116.6518
"[6, 4, 4, 7, 5]",3,310.1991
"[6, 4, 5, 0, 0]",23,53.6349
"[6, 4, 5, 0, 1]",17,54.1292
"[6, 4, 5, 0, 2]",20,54.3277
"[6, 4, 5, 0, 3]",19,51.6911
"[6, 4, 5, 0, 4]",24,55.5124
"[6, 4, 5, 0, 5]",21,206.0684
"[6, 4, 5, 0, 6]",10,228.2902
"[6, 4, 5, 1, 0]",22,53.6587
"[6, 4, 5, 1, 1]",17,55.4493
"[6, 4, 5, 1, 2]",20,53.7918
"[6, 4, 5, 1, 3]",22,52.1317
"[6, 4, 5, 1, 4]",25,45.9543
"[6, 4, 5, 1, 5]",27,216.3905
"[6, 4, 5, 1, 6]",7,215.8511
"[6, 4, 5, 2, 0]",27,53.6892
"[6, 4, 5, 2, 1]",23,53.2406
"[6, 4, 5, 2, 2]",25,52.5510
"[6, 4, 5, 2, 3]",21,53.0341
"[6, 4, 5, 2, 4]",29,49.6672
"[6, 4, 5, 2, 5]",25,211.4131
"[6, 4, 5, 2, 6]",11,205.8537
"[6, 4, 5, 3, 0]",16,67.3541
"[6, 4, 5, 3, 1]",23,51.1325
"[6, 4, 5, 3, 2]",24,54.0928
"[6, 4, 5, 3, 3]",21,49.6224
"[6, 4, 5, 3, 4]",20,50.1831
"[6, 4, 5, 3, 5]",19,173.1231
"[6, 4, 5, 3, 6]",8,235.9728
"[6, 4, 5, 4, 0]",34,61.4340
"[6, 4, 5, 4, 1]",18,52.5405
"[6, 4, 5, 4, 2]",31,59.2947
"[6, 4, 5, 4, 3]",34,56.2327
"[6, 4, 5, 4, 4]",25,57.5456
"[6, 4, 5, 4, 5]",30,171.4606
"[6, 4, 5, 4, 6]",10,213.1574
"[6, 4, 5, 4, 7]",1,259.5638
"[6, 4, 5, 5, 0]",20,92.9296
"[6, 4, 5, 5, 1]",21,100.0218
"[6, 4, 5, 5, 2]",28,130.8867
"[6, 4, 5, 5, 3]",18,131.2728
"[6, 4, 5, 5, 4]",14,74.8840
"[6, 4, 5, 5, 5]",27,261.4709
"[6, 4, 5, 5, 6]",13,276.1849
"[6, 4, 5, 5, 7]",1,228.1342
"[6, 4, 5, 6, 0]",10,132.6882
"[6, 4, 5, 6, 1]",11,141.5642
"[6, 4, 5, 6, 2]",12,145.2336
"[6, 4, 5, 6, 3]",14,142.4969
"[6, 4, 5, 6, 4]",16,138.9805
"[6, 4, 5, 6, 5]",9,290.7141
"[6, 4, 5, 6, 6]",5,280.2862
"[6, 4, 5, 7, 1]",3,138.7595
"[6, 4, 5, 7, 2]",2,143.2799
"[6, 4, 5, 7, 3]",6,152.5452
"[6, 4, 5, 7, 4]",3,116.7382
"[6, 4, 5, 7, 5]",1,292.9037
"[6, 4, 5, 7, 6]",1,252.7730
"[6, 4, 6, 0, 0]",17,51.2755
"[6, 4, 6, 0, 1]",13,71.5207
"[6, 4, 6, 0, 2]",16,55.1061
"[6, 4, 6, 0, 3]",12,65.5161
"[6, 4, 6, 0, 4]",13,52.9634
"[6, 4, 6, 0, 5]",15,220.2321
"[6, 4, 6, 0, 6]",4,216.0545
"[6, 4, 6, 1, 0]",15,61.5291
"[6, 4, 6, 1, 1]",16,58.7588
"[6, 4, 6, 1, 2]",10,54.8655
"[6, 4, 6, 1, 3]",8,72.4258
"[6, 4, 6, 1, 4]",14,55.1119
"[6, 4, 6, 1, 5]",9,223.4759
"[6, 4, 6, 1, 6]",8,244.1123
"[6, 4, 6, 2, 0]",16,52.4570
"[6, 4, 6, 2, 1]",8,71.4447
"[6, 4, 6, 2, 2]",9,55.1007
"[6, 4, 6, 2, 3]",9,60.3010
"[6, 4, 6, 2, 4]",10,58.0696
"[6, 4, 6, 2, 5]",13,204.5753
"[6, 4, 6, 2, 6]",9,230.3979
"[6, 4, 6, 3, 0]",11,53.3951
"[6, 4, 6, 3, 1]",16,56.1455
"[6, 4, 6, 3, 2]",13,53.7734
"[6, 4, 6, 3, 3]",16,63.4051
"[6, 4, 6, 3, 4]",15,53.1074
"[6, 4, 6, 3, 5]",11,217.5039
"[6, 4, 6, 3, 6]",4,225.1117
"[6, 4, 6, 4, 0]",9,87.2739
"[6, 4, 6, 4, 1]",18,57.5219
"[6, 4, 6, 4, 2]",14,55.9362
"[6, 4, 6, 4, 3]",20,60.9293
"[6, 4, 6, 4, 4]",23,72.6342
"[6, 4, 6, 4, 5]",21,219.9000
"[6, 4, 6, 4, 6]",6,230.2547
"[6, 4, 6, 5, 0]",9,133.6954
"[6, 4, 6, 5, 1]",13,91.0043
"[6, 4, 6, 5, 2]",15,135.7323
"[6, 4, 6, 5, 3]",13,137.4473
"[6, 4, 6, 5, 4]",13,84.7254
"[6, 4, 6, 5, 5]",13,175.7274
"[6, 4, 6, 5, 6]",4,317.8148
"[6, 4, 6, 5, 7]",1,245.7885
"[6, 4, 6, 6, 0]",10,135.5663
"[6, 4, 6, 6, 1]",5,122.0259
"[6, 4, 6, 6, 2]",9,144.8086
"[6, 4, 6, 6, 3]",7,136.3662
"[6, 4, 6, 6, 4]",4,142.0603
"[6, 4, 6, 6, 5]",11,258.5260
"[6, 4, 6, 6, 6]",2,257.0235
"[6, 4, 6, 7, 0]",1,144.2693
"[6, 4, 6, 7, 1]",1,100.0037
"[6, 4, 6, 7, 3]",1,99.2707
"[6, 4, 6, 7, 4]",2,249.5590
"[6, 4, 6, 7, 5]",2,87.7398
"[6, 4, 6, 8, 4]",1,89.5614
"[6, 4, 7, 0, 0]",5,52.0673
"[6, 4, 7, 0, 1]",4,72.0218
"[6, 4, 7, 0, 2]",3,49.0187
"[6, 4, 7, 0, 3]",5,55.6017
"[6, 4, 7, 0, 4]",8,54.7480
"[6, 4, 7, 0, 5]",4,224.1391
"[6, 4, 7, 1, 0]",6,53.3686
"[6, 4, 7, 1, 1]",3,79.2484
"[6, 4, 7, 1, 2]",7,54.1068
"[6, 4, 7, 1, 3]",9,56.4296
"[6, 4, 7, 1, 4]",3,51.9887
"[6, 4, 7, 1, 5]",5,232.5043
"[6, 4, 7, 2, 0]",2,42.7347
"[6, 4, 7, 2, 1]",4,53.8772
"[6, 4, 7, 2, 2]",1,50.8337
"[6, 4, 7, 2, 3]",5,76.2268
"[6, 4, 7, 2, 4]",2,51.0761
"[6, 4, 7, 2, 5]",3,218.6384
"[6, 4, 7, 2, 6]",4,240.5157
"[6, 4, 7, 3, 0]",2,56.4110
"[6, 4, 7, 3, 1]",5,58.5808
"[6, 4, 7, 3, 2]",3,75.6392
"[6, 4, 7, 3, 3]",2,47.1229
"[6, 4, 7, 3, 4]",12,54.0204
"[6, 4, 7, 3, 5]",10,209.7794
"[6, 4, 7, 3, 6]",3,232.0108
"[6, 4, 7, 4, 0]",6,74.0914
"[6, 4, 7, 4, 1]",3,52.6706
"[6, 4, 7, 4, 2]",6,73.2211
"[6, 4, 7, 4, 3]",5,73.6984
"[6, 4, 7, 4, 4]",2,56.9504
"[6, 4, 7, 4, 5]",1,207.2219
"[6, 4, 7, 4, 6]",3,233.1321
"[6, 4, 7, 5, 0]",7,94.9131
"[6, 4, 7, 5, 1]",5,144.0184
"[6, 4, 7, 5, 2]",5,79.6576
"[6, 4, 7, 5, 3]",5,134.4974
"[6, 4, 7, 5, 4]",1,92.0295
"[6, 4, 7, 5, 5]",3,152.2601
"[6, 4, 7, 5, 6]",2,222.7371
"[6, 4, 7, 6, 0]",1,130.9628
"[6, 4, 7, 6, 1]",2,137.4711
"[6, 4, 7, 6, 2]",1,58.6258
"[6, 4, 7, 6, 4]",1,57.9759
"[6, 4, 7, 6, 5]",1,130.5505
"[6, 4, 7, 7, 0]",1,130.4997
"[6, 4, 7, 7, 2]",1,143.8887
"[6, 4, 8, 0, 5]",2,209.2511
"[6, 4, 8, 0, 6]",1,235.7348
"[6, 4, 8, 1, 0]",2,57.3013
"[6, 4, 8, 1, 1]",2,58.5705
"[6, 4, 8, 1, 3]",1,44.6559
"[6, 4, 8, 1, 4]",3,56.0537
"[6, 4, 8, 1, 5]",1,57.5985
"[6, 4, 8, 1, 6]",1,226.0737
"[6, 4, 8, 2, 0]",1,55.3571
"[6, 4, 8, 2, 3]",1,43.0758
"[6, 4, 8, 2, 4]",2,58.3256
"[6, 4, 8, 2, 6]",1,216.3604
"[6, 4, 8, 3, 2]",3,68.2733
"[6, 4, 8, 3, 4]",1,57.0586
"[6, 4, 8, 3, 5]",1,209.2435
"[6, 4, 8, 3, 6]",1,213.0973
"[6, 4, 8, 4, 1]",2,62.8232
"[6, 4, 8, 4, 2]",1,22.0887
"[6, 4, 8, 4, 3]",2,56.2025
"[6, 4, 8, 5, 0]",1,12.3889
"[6, 4, 8, 5, 1]",2,82.4871
"[6, 4, 8, 5, 4]",1,151.8744
"[6, 4, 8, 5, 5]",1,241.3453
"[6, 4, 8, 6, 0]",1,166.1817
"[6, 4, 8, 6, 1]",1,133.7696
"[6, 4, 8, 6, 2]",1,142.0891
"[6, 4, 8, 6, 5]",1,282.5452
"[6, 4, 9, 1, 5]",1,205.3829
"[6, 4, 9, 3, 3]",1,57.5141
"[6, 4, 10, 3, 0]",1,72.9607
"[6, 5, 0, 0, 0]",23,22.3117
"[6, 5, 0, 0, 1]",25,21.9642
"[6, 5, 0, 0, 2]",19,22.3329
"[6, 5, 0, 0, 3]",19,22.1342
"[6, 5, 0, 0, 4]",20,29.5174
"[6, 5, 0, 0, 5]",21,179.6428
"[6, 5, 0, 0, 6]",7,198.2284
"[6, 5, 0, 1, 0]",17,30.0431
"[6, 5, 0, 1, 1]",22,30.7053
"[6, 5, 0, 1, 2]",24,29.5639
"[6, 5, 0, 1, 3]",22,24.7877
"[6, 5, 0, 1, 4]",25,26.1006
"[6, 5, 0, 1, 5]",22,194.6711
"[6, 5, 0, 1, 6]",11,205.8766
"[6, 5, 0, 1, 7]",1,173.4008
"[6, 5, 0, 2, 0]",17,20.9322
"[6, 5, 0, 2, 1]",16,30.5970
"[6, 5, 0, 2, 2]",21,30.9046
"[6, 5, 0, 2, 3]",26,30.9701
"[6, 5, 0, 2, 4]",23,20.6920
"[6, 5, 0, 2, 5]",26,189.7471
"[6, 5, 0, 2, 6]",6,203.6527
"[6, 5, 0, 3, 0]",19,21.4410
"[6, 5, 0, 3, 1]",18,31.2197
"[6, 5, 0, 3, 2]",15,12.5624
"[6, 5, 0, 3, 3]",21,32.2520
"[6, 5, 0, 3, 4]",24,31.8113
"[6, 5, 0, 3, 5]",22,185.7646
"[6, 5, 0, 3, 6]",8,203.1786
"[6, 5, 0, 4, 0]",16,19.4707
"[6, 5, 0, 4, 1]",19,34.3629
"[6, 5, 0, 4, 2]",26,31.7232
"[6, 5, 0, 4, 3]",26,31.5143
"[6, 5, 0, 4, 4]",21,34.8562
"[6, 5, 0, 4, 5]",17,186.9504
"[6, 5, 0, 4, 6]",9,201.4669
"[6, 5, 0, 5, 0]",11,100.1582
"[6, 5, 0, 5, 1]",30,103.5721
"[6, 5, 0, 5, 2]",26,97.8949
"[6, 5, 0, 5, 3]",25,91.6927
"[6, 5, 0, 5, 4]",19,98.8285
"[6, 5, 0, 5, 5]",24,254.3507
"[6, 5, 0, 5, 6]",7,278.5662
"[6, 5, 0, 5, 7]",1,271.2668
"[6, 5, 0, 6, 0]",7,116.2810
"[6, 5, 0, 6, 1]",13,109.2592
"[6, 5, 0, 6, 2]",9,113.7670
"[6, 5, 0, 6, 3]",7,100.6677
"[6, 5, 0, 6, 4]",6,104.3496
"[6, 5, 0, 6, 5]",9,289.5854
"[6, 5, 0, 6, 6]",6,272.4163
"[6, 5, 0, 7, 1]",3,96.9952
"[6, 5, 0, 7, 3]",1,85.3318
"[6, 5, 0, 7, 4]",5,94.8857
"[6, 5, 0, 7, 5]",3,250.3110
"[6, 5, 0, 8, 0]",1,11.0516
"[6, 5, 1, 0, 0]",21,11.7282
"[6, 5, 1, 0, 1]",24,20.3284
"[6, 5, 1, 0, 2]",23,33.2466
"[6, 5, 1, 0, 3]",22,30.4688
"[6, 5, 1, 0, 4]",18,30.3350
"[6, 5, 1, 0, 5]",16,194.1691
"[6, 5, 1, 0, 6]",16,190.3134
"[6, 5, 1, 0, 7]",2,207.9199
"[6, 5, 1, 1, 0]",24,22.1313
"[6, 5, 1, 1, 1]",15,20.3832
"[6, 5, 1, 1, 2]",20,12.5636
"[6, 5, 1, 1, 3]",24,32.8489
"[6, 5, 1, 1, 4]",17,30.0932
"[6, 5, 1, 1, 5]",20,173.5042
"[6, 5, 1, 1, 6]",18,195.2758
"[6, 5, 1, 2, 0]",16,22.6755
"[6, 5, 1, 2, 1]",20,32.0518
"[6, 5, 1, 2, 2]",29,30.3074
"[6, 5, 1, 2, 3]",23,30.0752
"[6, 5, 1, 2, 4]",20,31.6288
"[6, 5, 1, 2, 5]",19,181.9244
"[6, 5, 1, 2, 6]",13,200.0766
"[6, 5, 1, 2, 7]",2,210.1135
"[6, 5, 1, 3, 0]",22,23.7579
"[6, 5, 1, 3, 1]",26,31.8239
"[6, 5, 1, 3, 2]",24,31.5210
"[6, 5, 1, 3, 3]",32,30.8647
"[6, 5, 1, 3, 4]",16,20.0920
"[6, 5, 1, 3, 5]",25,186.4246
"[6, 5, 1, 3, 6]",9,204.9817
"[6, 5, 1, 3, 7]",1,168.6166
"[6, 5, 1, 4, 0]",26,21.8188
"[6, 5, 1, 4, 1]",20,31.6796
"[6, 5, 1, 4, 2]",22,33.4188
"[6, 5, 1, 4, 3]",22,32.4164
"[6, 5, 1, 4, 4]",28,32.5903
"[6, 5, 1, 4, 5]",21,187.6033
"[6, 5, 1, 4, 6]",8,251.3780
"[6, 5, 1, 5, 0]",22,94.2082
"[6, 5, 1, 5, 1]",12,90.7175
"[6, 5, 1, 5, 2]",19,102.8638
"[6, 5, 1, 5, 3]",17,94.5889
"[6, 5, 1, 5, 4]",16,109.5283
"[6, 5, 1, 5, 5]",15,176.6474
"[6, 5, 1, 5, 6]",9,286.1327
"[6, 5, 1, 5, 7]",1,172.1981
"[6, 5, 1, 6, 0]",11,111.3633
"[6, 5, 1, 6, 1]",11,111.3765
"[6, 5, 1, 6, 2]",9,103.9056
"[6, 5, 1, 6, 3]",15,110.9576
"[6, 5, 1, 6, 4]",12,118.0735
"[6, 5, 1, 6, 5]",10,254.5204
"[6, 5, 1, 6, 6]",6,291.0970
"[6, 5, 1, 6, 7]",1,297.4808
"[6, 5, 1, 7, 0]",2,109.4463
"[6, 5, 1, 7, 1]",1,98.6419
"[6, 5, 1, 7, 2]",4,106.6633
"[6, 5, 1, 7, 3]",1,93.2832
"[6, 5, 1, 7, 4]",2,120.8445
"[6, 5, 1, 7, 5]",2,244.8019
"[6, 5, 1, 7, 6]",1,257.5594
"[6, 5, 2, 0, 0]",20,31.4140
"[6, 5, 2, 0, 1]",19,31.8753
"[6, 5, 2, 0, 2]",20,32.0395
"[6, 5, 2, 0, 3]",15,30.5565
"[6, 5, 2, 0, 4]",18,21.2950
"[6, 5, 2, 0, 5]",16,193.4821
"[6, 5, 2, 0, 6]",14,205.3910
"[6, 5, 2, 1, 0]",25,31.5774
"[6, 5, 2, 1, 1]",20,31.2548
"[6, 5, 2, 1, 2]",19,33.0223
"[6, 5, 2, 1, 3]",22,32.6545
"[6, 5, 2, 1, 4]",9,22.2692
"[6, 5, 2, 1, 5]",22,192.9618
"[6, 5, 2, 1, 6]",5,181.5854
"[6, 5, 2, 2, 0]",25,31.5160
"[6, 5, 2, 2, 1]",27,24.3773
"[6, 5, 2, 2, 2]",20,31.4183
"[6, 5, 2, 2, 3]",21,13.2341
"[6, 5, 2, 2, 4]",18,22.5794
"[6, 5, 2, 2, 5]",23,188.0786
"[6, 5, 2, 2, 6]",11,202.6338
"[6, 5, 2, 3, 0]",20,30.5739
"[6, 5, 2, 3, 1]",25,23.8117
"[6, 5, 2, 3, 2]",18,32.2278
"[6, 5, 2, 3, 3]",18,31.4912
"[6, 5, 2, 3, 4]",23,31.2448
"[6, 5, 2, 3, 5]",21,170.0518
"[6, 5, 2, 3, 6]",10,195.0828
"[6, 5, 2, 4, 0]",28,32.3496
"[6, 5, 2, 4, 1]",29,33.6904
"[6, 5, 2, 4, 2]",14,32.0110
"[6, 5, 2, 4, 3]",24,33.0059
"[6, 5, 2, 4, 4]",27,30.7132
"[6, 5, 2, 4, 5]",24,183.2303
"[6, 5, 2, 4, 6]",16,216.1600
"[6, 5, 2, 5, 0]",21,96.1769
"[6, 5, 2, 5, 1]",18,100.0176
"[6, 5, 2, 5, 2]",23,83.6392
"[6, 5, 2, 5, 3]",21,89.7407
"[6, 5, 2, 5, 4]",18,112.0980
"[6, 5, 2, 5, 5]",17,192.8773
"[6, 5, 2, 5, 6]",6,251.8644
"[6, 5, 2, 6, 0]",11,101.8147
"[6, 5, 2, 6, 1]",8,115.7310
"[6, 5, 2, 6, 2]",9,113.1407
"[6, 5, 2, 6, 3]",9,113.3009
"[6, 5, 2, 6, 4]",15,113.1221
"[6, 5, 2, 6, 5]",6,270.7815
"[6, 5, 2, 6, 6]",4,286.8014
"[6, 5, 2, 6, 7]",2,298.0908
"[6, 5, 2, 7, 0]",3,107.0319
"[6, 5, 2, 7, 1]",3,111.4128
"[6, 5, 2, 7, 3]",4,122.8300
"[6, 5, 2, 7, 5]",4,249.8147
"[6, 5, 2, 7, 6]",1,262.9759
"[6, 5, 3, 0, 0]",18,32.6235
"[6, 5, 3, 0, 1]",25,21.0161
"[6, 5, 3, 0, 2]",25,31.3263
"[6, 5, 3, 0, 3]",20,31.1907
"[6, 5, 3, 0, 4]",24,32.0767
"[6, 5, 3, 0, 5]",20,168.8021
"[6, 5, 3, 0, 6]",11,200.6795
"[6, 5, 3, 1, 0]",17,22.7585
"[6, 5, 3, 1, 1]",17,32.0348
"[6, 5, 3, 1, 2]",20,20.5947
"[6, 5, 3, 1, 3]",29,30.1584
"[6, 5, 3, 1, 4]",19,30.9669
"[6, 5, 3, 1, 5]",26,187.4190
"[6, 5, 3, 1, 6]",8,212.6009
"[6, 5, 3, 1, 7]",1,208.7299
"[6, 5, 3, 2, 0]",25,22.3577
"[6, 5, 3, 2, 1]",20,23.0150
"[6, 5, 3, 2, 2]",11,21.9138
"[6, 5, 3, 2, 3]",19,31.6616
"[6, 5, 3, 2, 4]",27,23.4272
"[6, 5, 3, 2, 5]",20,180.8650
"[6, 5, 3, 2, 6]",7,198.1720
"[6, 5, 3, 2, 7]",2,212.7061
"[6, 5, 3, 3, 0]",27,32.0003
"[6, 5, 3, 3, 1]",19,21.6858
"[6, 5, 3, 3, 2]",28,31.2671
"[6, 5, 3, 3, 3]",19,29.8731
"[6, 5, 3, 3, 4]",15,21.4263
"[6, 5, 3, 3, 5]",16,177.2528
